Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Space_heating,Appliances,Lighting
46.9,53.2,49.8,46.3,87.69,1981.44,8428.8,765.0,4125.0,5677.0,14150.42,16915.1815,859.852
46.2,63.4,54.7,48.7,81.75,1493.358,6267.0,1779.0,2005.0,8828.0,7965.045999999999,15763.3694,766.4087
44.4,62.8,53.4,48.6,84.87,1875.942,7851.8,1773.0,2514.0,14637.0,8237.334,22004.6283,834.5997
42.8,43.5,43.1,42.8,98.5,1843.168,7759.2,1970.0,470.0,12215.0,10448.569333333333,19156.198933333333,622.6523333333333
51.9,60.6,56.8,50.4,79.31,1504.2259999999999,6337.0,1881.0,471.0,7490.0,9741.228666666666,14118.549266666667,596.9991666666666
55.5,57.2,56.2,53.6,91.22,2266.688,9549.8,2009.0,3951.0,9025.0,14492.742666666667,21148.016766666668,1139.8770666666667
53.5,64.0,60.5,53.3,77.48,1801.8,7532.4,1075.0,4008.0,12246.0,8364.46,20498.9326,870.4046
58.7,63.2,61.2,57.6,87.96,1560.466,6535.6,1105.0,532.0,9868.0,9386.435333333333,15722.099433333333,413.26623333333333
58.8,59.0,58.9,57.2,93.96,1390.45,5804.6,0.0,442.0,11326.0,7524.863333333333,15278.206233333334,117.23123333333334
58.1,69.3,62.6,58.7,87.62,1557.176,6495.0,2187.0,408.0,10014.0,8673.798666666666,16212.356866666667,653.2928666666667
58.0,60.9,59.2,53.5,81.92,2508.002,10429.6,4941.0,2075.0,14871.0,12940.920666666667,26657.450266666667,1581.8549666666665
51.8,58.0,55.1,49.7,82.47,1404.752,5891.2,1125.0,430.0,7621.0,9131.490666666667,13326.738066666667,402.89866666666666
49.2,54.7,51.6,50.6,96.37,1606.184,6693.4,1118.0,432.0,11788.0,8799.194666666666,17218.37546666667,397.4474666666666
51.2,51.4,51.3,50.6,97.49,2040.48,8603.6,2338.0,5105.0,11214.0,9966.18,22214.933100000002,1339.7223999999999
55.0,59.5,57.4,51.2,80.4,1463.066,6124.8,1486.0,429.0,9403.0,8477.308666666666,15003.173866666666,484.5627666666667
43.4,50.2,46.8,40.5,78.95,1532.926,6417.2,1856.0,407.0,9178.0,9113.935333333333,15370.339133333333,576.6090333333333
54.4,62.2,58.4,50.0,73.84,2560.456,10733.0,4169.0,2411.0,18868.0,11435.005333333333,29492.402033333332,1426.7427333333333
53.6,58.5,55.8,48.1,75.4,1967.308,8321.0,991.0,5278.0,9446.0,10963.389333333333,20129.498733333334,1044.8457333333333
58.7,59.4,59.0,56.6,91.48,1514.468,6340.6,2021.0,545.0,9354.0,8633.262666666667,15540.400966666666,631.5334666666666
51.4,58.8,55.5,48.6,78.04,1708.294,7075.4,0.0,453.0,11616.0,10634.231333333333,17160.405733333333,143.71143333333333
54.3,55.9,55.2,52.0,88.74,2639.174,11067.6,6012.0,7655.0,13787.0,10801.464666666667,30136.47986666667,2584.9857666666667
48.0,49.7,48.6,47.1,94.53,1474.848,6121.6,0.0,481.0,10936.0,8598.996,15480.6203,131.3312
38.2,44.3,41.0,34.2,77.11,1961.016,8196.8,843.0,407.0,12816.0,12055.552,19656.3607,353.2018
35.1,35.8,35.4,31.7,85.98,2496.856,10484.8,5694.0,1997.0,12553.0,13751.685333333333,25313.468233333333,1761.3459333333333
34.3,43.4,39.1,31.6,74.75,2450.976,10358.2,6774.0,411.0,16097.0,11535.792,27085.7947,1788.5434
35.7,37.6,36.5,31.4,81.51,1471.122,6100.8,0.0,402.0,8230.0,10178.954,13580.3713,134.1859
45.3,48.2,46.8,43.5,88.22,2128.856,8899.0,2491.0,4579.0,9086.0,12344.898666666666,21016.727366666666,1325.0992666666666
39.0,39.1,39.0,34.9,85.02,1980.13,8309.2,745.0,5083.0,10596.0,10702.303333333333,20763.195933333333,956.0814333333333
34.0,39.5,36.5,35.7,96.98,1599.626,6640.2,2262.0,407.0,10069.0,9034.668666666666,16506.447666666667,674.2591666666666
39.0,43.9,41.1,35.3,79.88,1380.026,5704.0,0.0,396.0,11599.0,7287.328666666666,15383.351566666666,108.96236666666667
51.0,55.4,53.4,45.0,73.35,1858.95,7784.8,3199.0,386.0,14350.0,8663.449999999999,21184.3285,894.5278999999999
50.6,53.1,51.9,46.7,82.17,1650.962,6878.4,1073.0,3061.0,7828.0,9956.620666666666,16183.577866666667,755.2027666666667
53.0,53.2,53.1,46.3,77.38,1745.19,7232.2,1080.0,361.0,12039.0,10157.59,18067.6762,389.4247
50.6,53.3,52.0,40.9,65.62,1756.378,7312.8,0.0,354.0,10821.0,11653.579333333333,16820.521233333333,138.70463333333333
43.3,46.7,44.7,39.4,81.57,2345.668,9820.4,1143.0,7052.0,12851.0,11704.089333333333,25477.251933333333,1328.2451333333333
47.8,52.4,50.9,39.5,65.25,1479.688,6182.4,1039.0,402.0,9906.0,8651.209333333334,15221.000133333333,373.5939333333333
36.7,48.2,41.4,37.5,86.28,1711.294,7178.6,1158.0,352.0,9134.0,11449.451333333333,15945.512633333334,418.49263333333334
46.5,47.0,46.7,44.7,92.7,2351.762,9968.4,3822.0,351.0,13324.0,13986.360666666667,23346.474666666665,1084.2829666666667
48.9,57.8,52.8,44.6,74.05,2378.288,10056.0,2850.0,4175.0,12420.0,13016.542666666666,24535.510766666666,1361.5806666666665
44.8,49.1,46.6,42.2,84.53,1742.638,7294.8,1132.0,358.0,10291.0,11114.679333333333,16888.551433333334,409.92403333333334
40.3,51.4,46.4,41.0,81.61,2006.884,8338.0,1108.0,350.0,15376.0,10915.761333333334,21722.427733333334,399.7627333333333
36.4,37.6,37.1,36.3,97.03,1802.356,7559.8,2054.0,3355.0,7971.0,10647.585333333333,17673.105833333335,1038.9585333333332
38.1,39.3,38.7,36.2,90.75,2054.286,8583.4,2823.0,349.0,15399.0,10329.562,22742.8816,811.2937
49.5,51.7,50.8,47.7,89.07,1784.462,7388.4,1546.0,385.0,11251.0,10716.640666666666,17958.365266666668,510.60096666666664
41.6,42.2,41.9,40.4,94.43,1816.38,7576.2,1087.0,4120.0,8198.0,10786.08,17893.8844,909.4075999999999
38.0,42.1,39.8,38.5,95.0,2138.814,8877.4,3984.0,417.0,13178.0,11729.217999999999,22229.66,1114.4501
46.1,49.5,47.1,43.7,88.07,1794.862,7376.0,1090.0,2280.0,10742.0,10227.147333333332,18502.966233333333,654.1998333333333
53.3,53.5,53.4,50.8,90.83,1940.116,7941.0,1111.0,392.0,14084.0,10947.285333333333,20516.684133333332,406.8825333333333
51.6,60.0,55.9,49.7,80.1,1394.874,5750.4,1143.0,2943.0,8104.0,7180.058,14984.287,733.6465
51.9,52.9,52.3,49.9,91.46,1717.182,6971.4,0.0,308.0,14395.0,9204.154,19015.0335,111.53309999999999
48.1,58.2,53.7,47.2,79.23,1744.706,7154.4,1195.0,304.0,11466.0,10448.968666666666,17695.513166666668,412.11796666666663
50.7,55.2,52.4,45.8,78.17,2204.334,8989.8,1165.0,2662.0,13681.0,12470.398,22903.7787,741.5808999999999
49.8,50.0,49.9,45.6,85.16,1144.166,4672.0,1237.0,313.0,7795.0,6340.948666666666,12053.459866666666,391.59636666666665
51.8,58.4,54.7,46.1,72.93,2034.966,8320.8,3293.0,282.0,11473.0,12157.142,20145.3187,932.2892999999999
49.3,52.4,51.0,46.9,86.02,1888.022,7726.6,0.0,285.0,15829.0,10152.040666666666,20878.750066666667,115.58216666666667
49.4,53.0,51.2,45.2,80.14,1455.2,5934.8,1143.0,284.0,11205.0,7653.426666666666,15954.913066666666,374.30786666666665
49.5,49.8,49.7,47.0,90.38,2905.894,11942.8,5184.0,5575.0,15198.0,14542.151333333333,31002.097933333334,2130.363033333333
46.7,55.7,50.9,45.8,83.23,2127.648,8823.8,3371.0,3895.0,14288.0,9193.735999999999,24555.9363,1418.5118
45.1,48.4,46.3,43.8,91.04,2183.618,9081.2,1186.0,4294.0,16047.0,9859.192666666666,25302.301766666667,947.1367666666666
40.3,51.7,46.9,39.9,76.94,2195.4519999999998,9165.2,4218.0,318.0,12450.0,12653.017333333333,22083.468933333334,1165.4663333333333
49.2,51.8,50.0,45.0,82.8,2094.098,8688.0,2175.0,2063.0,14934.0,10349.732666666667,23289.280866666668,887.7187666666666
43.4,43.5,43.5,40.6,89.62,2047.968,8514.2,1260.0,346.0,10205.0,14247.716,18493.1028,464.6622
45.6,52.6,49.2,41.0,74.01,2451.11,10322.6,5284.0,4539.0,12484.0,11997.156666666666,26234.15526666667,1993.8911666666665
40.7,41.9,41.4,40.5,96.59,2211.892,9218.4,0.0,387.0,19409.0,11359.057333333332,25076.446633333333,138.05373333333333
47.7,50.9,49.7,43.3,78.86,1224.252,5093.4,2304.0,327.0,3558.0,8955.744,10077.0051,675.0246
42.3,45.6,43.8,41.2,90.57,1308.836,5488.0,801.0,298.0,6424.0,9117.338666666667,11792.429666666667,306.52506666666665
41.9,42.2,42.1,39.1,88.99,2083.454,8703.6,3842.0,4920.0,10074.0,10253.664666666666,22228.840366666667,1682.3827666666666
42.9,47.9,45.6,40.9,83.7,1604.132,6623.2,0.0,292.0,10812.0,10124.030666666666,15976.148466666667,117.92806666666667
44.5,45.5,44.8,41.9,89.66,2219.78,9139.8,1785.0,293.0,16468.0,12097.926666666666,23855.549766666667,565.5562666666666
43.5,52.6,48.4,40.7,76.38,1777.18,7361.4,1731.0,3256.0,11359.0,8684.033333333333,19644.236733333335,930.1223333333332
37.8,44.6,40.3,37.4,89.32,1769.442,7300.4,1198.0,255.0,12936.0,9880.494,18798.864,401.1139
43.5,44.4,43.9,43.3,97.59,1797.208,7418.0,0.0,994.0,12531.0,10686.889333333333,18547.217733333335,217.52513333333332
40.7,46.1,43.9,40.3,87.35,2336.9,9696.2,2781.0,4855.0,14734.0,10867.926666666666,26229.432366666668,1419.3694666666665
44.5,45.2,44.9,41.4,87.43,2508.466,10406.0,3564.0,2032.0,14108.0,14268.655333333334,25512.161233333332,1252.6164333333334
42.2,45.8,44.4,37.2,76.05,1518.684,6242.6,1251.0,340.0,10279.0,8744.828,15739.723,417.2578
37.3,42.6,39.7,32.2,74.28,1282.538,5336.8,552.0,3489.0,9569.0,5197.452666666666,15423.853466666667,648.0555666666667
38.9,39.0,38.9,36.2,89.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.7,41.5,38.1,32.1,79.19,618.488,2587.4,1890.0,84.0,1893.0,4069.2226666666666,5430.926066666667,502.53846666666664
32.5,37.4,34.5,30.8,86.09,2196.76,9122.4,1957.0,2952.0,13546.0,11799.593333333332,23279.279133333333,968.0103333333333
35.1,39.4,38.0,30.2,73.59,2150.112,8956.4,2605.0,2415.0,13652.0,11187.264,23096.4679,1047.233
29.2,32.0,30.2,21.3,69.2,1906.556,7951.0,1992.0,298.0,15044.0,9555.758666666667,21327.641866666665,596.4548666666666
27.7,29.0,28.3,22.3,77.93,1881.098,7807.0,617.0,295.0,12981.0,11343.592666666666,19185.446666666667,277.27976666666666
24.5,30.0,26.7,22.5,84.1,2433.508,10086.6,2044.0,653.0,19311.0,12273.729333333333,27225.966833333332,677.9741333333333
25.7,27.8,26.5,25.1,94.38,2351.728,9807.4,2317.0,3341.0,14563.0,12346.689333333334,25159.708033333332,1112.4841333333334
30.4,38.0,33.3,28.9,83.42,2137.8559999999998,8873.2,894.0,449.0,16451.0,11716.938666666667,23104.24196666667,367.40166666666664
42.6,42.8,42.7,41.7,96.31,1790.626,7463.8,699.0,352.0,14512.0,9434.555333333334,19814.260233333334,289.0634333333333
43.2,51.5,46.9,44.4,91.11,2608.51,11030.4,3154.0,4086.0,16021.0,13173.623333333333,28282.093833333332,1423.3752333333332
40.2,46.3,42.5,36.5,79.78,2269.42,9511.4,3496.0,2760.0,11046.0,13165.273333333333,22538.167533333333,1327.3491333333334
46.9,52.7,50.0,44.7,82.37,1930.51,7992.0,1368.0,455.0,16136.0,9459.463333333333,22006.813933333335,465.2022333333333
49.5,51.9,50.3,45.6,83.93,2067.564,8501.0,526.0,395.0,16243.0,11372.868,22400.1185,267.98879999999997
46.3,46.8,46.6,41.8,83.33,2760.902,11505.8,2044.0,6403.0,18154.0,12762.860666666666,31313.620466666667,1465.4419666666665
39.2,48.1,44.6,37.5,76.09,2110.234,8731.2,2032.0,504.0,14987.0,11540.971333333333,22495.265833333335,650.2522333333333
46.1,47.3,46.8,42.9,86.27,2092.99,8609.2,1488.0,851.0,18061.0,9702.003333333334,24441.642133333335,549.6084333333333
44.6,56.2,50.3,48.3,92.85,2842.728,11962.4,3240.0,7544.0,17891.0,12311.996,32717.6214,1907.6837999999998
52.2,54.5,53.1,45.4,75.09,1799.196,7491.2,1715.0,1380.0,12569.0,9382.772,19549.4922,675.971
51.4,51.4,51.4,48.2,88.95,1693.778,6995.2,1111.0,367.0,14623.0,8104.672666666666,19567.511866666668,380.37936666666667
41.9,46.5,44.2,35.1,70.62,2157.432,8853.6,0.0,382.0,21536.0,9565.744,26230.215799999998,122.2244
40.1,43.6,41.6,37.1,83.92,2903.014,12052.8,2234.0,8423.0,21130.0,11135.071333333333,35273.12153333333,1772.6106333333332
48.7,50.6,49.3,46.3,89.3,2316.27,9567.2,1074.0,532.0,23743.0,9168.13,29122.7427,399.50309999999996
46.4,52.0,48.6,44.1,84.38,2098.892,8748.6,902.0,474.0,18008.0,10390.790666666666,23972.774266666667,361.55206666666663
44.1,44.1,44.1,40.1,85.72,2712.986,11423.8,4324.0,2209.0,17857.0,13626.668666666666,29569.597466666666,1454.8651666666667
44.7,52.0,50.2,40.4,69.04,1625.708,6806.6,2736.0,3837.0,5546.0,9507.042666666666,15656.966366666667,1261.7808666666665
47.0,52.7,50.2,47.2,89.45,2582.238,10666.8,1161.0,431.0,19764.0,14232.966,27809.28,448.9995
37.5,46.0,42.8,33.0,68.51,2420.932,9965.0,1214.0,410.0,19769.0,12543.397333333332,26972.291533333333,445.38053333333335
37.2,46.3,40.5,33.8,77.22,1944.542,8071.0,1219.0,2976.0,12214.0,10408.580666666667,20730.552566666665,781.3045666666666
36.2,36.7,36.5,34.4,92.18,1369.768,5626.6,0.0,330.0,9916.0,8198.389333333333,14150.315933333333,107.86333333333333
39.7,47.8,44.1,42.0,92.61,1892.998,7787.6,1241.0,312.0,15211.0,9775.739333333333,21046.467033333334,417.73903333333334
40.8,44.4,42.6,39.1,87.32,2351.556,9711.4,1838.0,5292.0,18710.0,9027.012,28830.3682,1233.7998
37.8,43.5,40.4,30.1,67.11,1686.698,6951.4,1223.0,318.0,13190.0,8823.592666666667,18579.612966666667,407.15916666666664
32.5,40.1,36.3,26.7,68.64,2097.132,8701.0,3468.0,332.0,16065.0,9996.664,23696.1004,962.6848
27.5,29.5,28.5,24.7,85.49,1797.756,7413.6,1945.0,317.0,12820.0,9738.771999999999,19232.4171,589.8244
30.8,36.9,34.2,29.9,83.93,2054.56,8555.4,2294.0,6636.0,10101.0,9835.273333333333,22351.22433333333,1536.8647333333333
34.8,41.7,37.6,31.6,78.93,1761.156,7255.0,965.0,385.0,14884.0,8728.892,20046.2827,352.332
46.2,52.4,49.2,46.7,91.31,1953.572,8142.0,2124.0,397.0,14543.0,10188.950666666666,21348.093766666665,647.2562666666666
50.4,50.5,50.4,47.7,90.27,1983.728,8273.6,3748.0,382.0,14470.0,9545.322666666667,22164.535266666666,1034.3534666666667
48.9,53.0,51.2,44.7,78.4,2740.314,11575.2,5905.0,8142.0,17083.0,9699.298,33127.9617,2615.3839
40.7,42.9,41.5,38.0,87.29,1474.036,6213.6,1393.0,2167.0,10159.0,7132.285333333333,16483.682033333334,687.6071333333333
36.0,44.3,41.0,33.3,74.51,1461.28,6126.6,0.0,3001.0,8806.0,8131.793333333333,15340.350033333334,471.4745333333333
33.8,43.0,38.8,31.9,76.63,1914.278,7953.2,2260.0,1682.0,14315.0,9034.132666666666,21748.055166666665,846.0545666666667
31.5,33.9,32.7,26.8,78.89,1880.204,7784.4,0.0,474.0,15120.0,10365.294666666667,20459.360266666667,143.27246666666667
32.9,45.3,39.6,27.5,62.19,2120.156,8840.6,1146.0,2454.0,14821.0,11080.098666666667,23111.020866666666,697.0582666666667
32.9,37.9,35.0,26.1,70.05,1765.056,7417.2,3743.0,441.0,14358.0,7317.192,20963.2245,1023.2425999999999
33.1,45.8,41.1,25.6,54.66,711.666,2968.2,0.0,487.0,2952.0,5339.782,6030.6196,108.4399
35.9,41.5,39.3,33.1,78.44,1298.728,5411.2,1785.0,471.0,7115.0,7894.769333333333,12735.950633333334,558.9205333333333
43.9,44.3,44.1,36.9,75.48,766.9060000000001,3204.8,0.0,424.0,3605.0,5570.915333333333,6731.4158333333335,101.51263333333333
41.7,45.7,44.1,33.8,67.2,935.834,3935.6,0.0,425.0,7221.0,5218.604666666667,10079.729466666668,97.64116666666666
40.6,45.0,42.5,39.9,90.69,682.88,2890.4,0.0,436.0,2928.0,5087.866666666667,5834.355866666667,99.46986666666666
34.4,45.3,39.4,32.9,79.13,1133.726,4703.4,1108.0,351.0,5918.0,7378.148666666667,10687.807666666668,374.4207666666666
36.2,43.5,40.4,32.1,72.8,794.712,3321.6,0.0,419.0,3970.0,5649.644,7123.4257,101.3488
36.8,37.3,37.0,33.3,86.08,1372.472,5712.0,0.0,4674.0,3679.0,9150.510666666667,12304.543866666667,709.2064666666666
35.6,46.3,41.8,32.0,69.35,2557.098,10691.2,4214.0,7645.0,15971.0,9807.586,30388.8344,2138.3496999999998
39.4,40.5,40.0,37.2,89.92,1760.112,7316.2,846.0,397.0,10893.0,11099.224,17285.0545,345.4762
40.8,47.7,45.3,37.0,73.44,1822.632,7483.6,1167.0,375.0,14916.0,9226.544,20476.2623,404.0186
39.3,49.8,44.9,34.1,66.79,1951.09,8120.8,2071.0,320.0,15706.0,9569.363333333333,22059.231033333333,618.5286333333333
38.0,39.8,38.9,32.1,76.26,1645.424,6800.0,1691.0,411.0,14076.0,7535.394666666667,19219.999366666667,522.7816666666666
35.3,50.5,43.3,31.0,62.65,2383.0099999999998,9943.2,2848.0,5534.0,17973.0,9003.256666666666,29073.030566666668,1512.0343666666665
37.6,43.5,40.4,32.0,71.94,1566.714,6616.6,3464.0,918.0,7101.0,9353.958,15125.7747,1039.2353
36.2,54.5,47.7,29.0,49.66,1791.85,7456.8,778.0,436.0,15053.0,9032.363333333333,20268.764633333332,316.2674333333333
39.2,44.9,42.9,31.1,63.73,1542.65,6423.8,0.0,457.0,10083.0,9809.236666666666,15246.533066666667,138.09756666666667
37.8,39.6,38.7,29.0,67.99,2009.1299999999999,8392.0,1136.0,5851.0,13105.0,8828.17,23212.0074,1139.6944999999998
36.8,50.7,43.8,35.0,71.47,1562.682,6548.2,1147.0,570.0,10845.0,8793.074,16436.4533,423.53909999999996
40.3,41.5,40.8,37.0,85.99,1663.384,6920.6,0.0,596.0,12591.0,9516.001333333334,17663.334333333332,153.85553333333334
40.6,43.9,41.8,31.9,67.67,131.732,549.6,0.0,25.0,969.0,783.7106666666666,1367.6025666666667,9.412666666666667
41.4,43.3,42.4,36.7,80.23,917.282,3891.2,1670.0,2807.0,3680.0,4568.440666666666,9614.747466666668,823.4445666666667
44.0,53.8,49.2,34.2,57.22,1618.59,6749.4,1142.0,557.0,13859.0,7633.83,18769.0318,410.2335
40.2,47.4,43.9,38.0,80.11,1822.162,7733.4,2892.0,1153.0,13107.0,8719.047333333334,20430.145733333335,925.3030333333332
44.5,50.9,49.1,34.3,56.76,1994.752,8354.8,1075.0,5832.0,12817.0,8896.237333333333,22903.252133333335,1122.9377333333332
45.0,51.9,48.1,45.8,91.74,1679.884,6974.2,0.0,611.0,13797.0,8977.721333333333,18577.583833333334,151.16853333333333
46.6,46.7,46.6,41.7,83.03,1651.284,6910.2,1078.0,682.0,12547.0,8694.807999999999,18091.0818,420.6988
44.3,55.3,50.4,41.3,71.92,1847.97,7766.6,1067.0,3080.0,12483.0,9284.41,20392.9279,749.4110999999999
50.1,54.7,52.1,44.6,76.15,1798.214,7666.4,1083.0,7895.0,7118.0,8886.744666666667,19126.619066666666,1407.6225666666667
44.4,56.4,51.9,40.9,67.2,1622.738,6806.0,0.0,636.0,15420.0,7430.372666666666,19391.346966666668,141.57136666666665
47.6,49.4,48.6,42.0,78.62,1906.454,8116.6,1760.0,571.0,13765.0,10271.104666666666,20505.784666666666,583.4893666666667
42.6,42.8,42.7,40.7,92.75,1923.802,8154.6,1067.0,6313.0,12041.0,8319.907333333333,22260.936733333332,1182.1100333333331
40.8,54.0,46.7,38.6,74.55,1687.44,7025.8,1780.0,517.0,14393.0,7664.8,19754.3549,559.7694
38.0,46.6,42.5,37.8,83.78,1648.622,6816.2,0.0,483.0,13074.0,9153.380666666666,17851.521666666667,135.38476666666665
50.4,68.2,62.5,49.4,64.75,1805.278,7446.2,1778.0,648.0,17694.0,6887.899333333333,22689.048633333332,569.7958333333333
49.5,58.8,53.6,45.5,75.17,1690.388,7093.0,1097.0,831.0,12687.0,8913.522666666666,18482.563366666665,447.32446666666664
49.6,52.0,50.8,44.8,79.79,1118.82,4707.0,1755.0,1436.0,5503.0,6390.98,11205.2482,671.4621999999999
45.5,57.1,53.1,41.3,64.74,1825.852,7572.8,1154.0,613.0,12476.0,10535.517333333333,18960.906633333332,444.6211333333333
41.5,48.8,45.7,36.1,69.64,1596.982,6689.4,1077.0,3440.0,11362.0,7111.647333333333,18506.929633333333,783.7104333333333
44.5,53.0,50.1,39.6,67.62,1649.22,6853.0,145.0,669.0,13322.0,8810.5,18188.5883,193.0788
40.1,55.1,49.0,39.4,70.8,1233.35,5141.6,1088.0,566.0,10595.0,5574.036666666667,14498.573966666667,382.78976666666665
38.3,46.3,42.1,39.5,90.67,1190.208,5020.2,1044.0,960.0,8933.0,5875.196,13338.1734,428.7342
51.7,57.8,54.1,48.6,81.98,1602.81,6815.0,5499.0,554.0,8850.0,7676.51,17200.8611,1469.6644999999999
43.2,50.3,46.5,43.5,89.5,1439.426,5996.6,660.0,611.0,11949.0,7155.6286666666665,16342.904066666666,297.31836666666663
50.0,60.5,57.3,45.4,65.54,1512.704,6324.8,1097.0,646.0,13033.0,6991.474666666667,17677.59406666667,406.51546666666667
47.4,61.9,55.7,44.3,67.01,1660.364,6979.6,1132.0,5871.0,9194.0,7482.714666666667,18722.964566666666,1131.8584666666666
49.6,54.0,51.5,46.5,83.19,1872.178,7812.6,2526.0,658.0,15667.0,8284.899333333333,22000.907233333335,764.6922333333333
48.2,58.9,54.1,43.1,67.38,1562.062,6553.0,2837.0,592.0,12623.0,6693.9873333333335,18396.405033333333,819.3658333333333
40.9,47.7,44.8,35.3,69.88,1557.712,6549.2,553.0,3124.0,12571.0,6525.437333333333,18716.942133333334,608.3265333333333
38.8,52.3,46.8,33.2,60.55,1476.106,6164.4,1104.0,618.0,12550.0,6906.455333333333,17144.051433333334,403.8716333333333
43.0,48.2,45.6,38.4,75.88,1708.594,7146.6,1230.0,4255.0,13474.0,6439.851333333333,21043.572133333335,925.7628333333332
46.9,65.2,56.8,36.6,47.91,1833.628,7677.0,1388.0,719.0,16668.0,7973.709333333333,22009.314833333334,493.8615333333333
51.9,58.2,54.6,39.0,55.5,1579.914,6560.8,0.0,635.0,12902.0,8448.918,17454.8248,150.4615
54.9,61.9,59.0,46.1,62.65,1460.904,6143.0,1062.0,653.0,12492.0,6787.348,17024.9983,397.4992
46.6,49.5,47.9,39.5,73.07,1180.536,4946.8,0.0,623.0,10981.0,5443.632,14033.8583,125.2106
39.0,41.3,40.2,31.3,70.52,1518.418,6603.0,4445.0,1483.0,8223.0,7245.619333333333,16373.170533333334,1337.0104333333331
41.5,51.3,47.6,36.7,66.7,1542.742,6511.0,0.0,2350.0,7595.0,10079.567333333332,14592.570233333334,398.90683333333334
41.7,44.6,43.2,36.5,77.56,1082.716,4563.6,1038.0,460.0,7635.0,5831.0053333333335,11612.924133333334,359.23973333333333
36.8,49.0,45.5,33.2,62.97,1250.94,5206.8,0.0,545.0,8539.0,7635.86,12705.0655,133.054
37.3,48.7,45.0,34.4,67.07,867.858,3673.6,0.0,578.0,6035.0,5109.206,8998.9407,117.9801
42.4,46.2,44.3,37.2,76.05,1103.724,4602.4,12.0,679.0,8102.0,6277.568,11709.0915,143.4054
42.6,48.7,46.0,39.3,77.66,1118.628,4785.0,2695.0,659.0,6969.0,5437.656,12188.6499,785.7058
41.4,51.1,46.1,35.6,67.38,1320.158,5659.0,1984.0,4885.0,6751.0,5467.272666666667,15102.750066666667,1188.9653666666666
44.9,65.6,58.7,36.2,43.98,2187.91,9248.4,1858.0,7966.0,14454.0,8134.203333333333,26546.627633333334,1597.0274333333332
47.6,56.9,52.9,40.7,65.06,1411.302,5988.8,980.0,534.0,11825.0,6786.274,16208.8877,361.5883
47.2,52.1,49.6,37.8,63.93,1516.96,6483.6,0.0,1018.0,12007.0,8080.033333333333,16723.898933333334,199.93993333333333
49.7,67.4,60.4,34.5,38.66,1805.308,7725.8,2969.0,2194.0,12183.0,8387.649333333333,20316.714533333332,1083.4083333333333
52.0,66.6,59.0,43.7,57.92,1299.25,5504.0,0.0,301.0,10280.0,7276.5633333333335,14009.047533333332,96.36203333333333
59.0,73.7,67.3,44.6,44.67,1644.004,6934.6,1053.0,332.0,13602.0,8240.181333333334,18566.614133333333,362.95213333333334
58.3,74.5,68.1,44.9,44.58,1533.422,6458.8,3569.0,2435.0,10158.0,6231.240666666667,17901.149866666667,1245.1753666666666
62.5,62.9,62.7,53.4,71.69,1566.51,6679.4,2888.0,2636.0,9945.0,6994.29,17741.4483,1113.4270999999999
58.7,64.5,61.2,57.5,88.06,1467.892,6134.6,0.0,403.0,12893.0,7440.417333333333,16730.029833333334,110.73293333333334
56.5,59.8,57.7,56.7,96.33,1571.368,6543.0,1156.0,345.0,11418.0,8684.409333333333,16752.365633333335,394.0181333333333
56.7,65.7,61.7,56.1,82.04,2035.418,8482.0,1036.0,4434.0,16362.0,8151.292666666666,24743.704766666666,915.9097666666665
57.6,63.9,60.2,57.2,89.84,1552.496,6443.8,2123.0,1477.0,10527.0,7704.798666666667,17092.207366666666,775.3714666666666
48.8,49.5,49.1,41.3,74.22,1722.146,7174.0,1045.0,334.0,16764.0,7217.408666666666,21124.034166666668,352.01396666666665
45.0,56.1,51.9,39.1,62.28,1944.772,8221.4,3347.0,336.0,13670.0,9883.917333333333,21213.849333333335,933.7141333333333
49.0,56.6,53.1,43.4,70.1,2100.426,8862.4,3361.0,3922.0,11888.0,10293.902,22792.8723,1429.4077
49.2,62.2,57.0,44.9,65.3,1628.182,6801.4,1014.0,367.0,15344.0,7068.807333333333,19667.805933333333,348.2414333333333
56.0,57.6,56.8,47.9,72.28,1421.184,5930.4,0.0,370.0,11677.0,7683.508,15639.5508,108.591
49.6,57.2,53.0,48.2,83.62,1426.752,6013.8,2122.0,659.0,9864.0,7297.764,15530.0421,660.6483999999999
54.6,58.8,56.3,52.5,87.17,1153.898,4831.6,0.0,369.0,10101.0,5836.252666666666,13156.739066666667,94.06596666666667
56.7,75.7,68.9,55.8,64.28,1294.396,5468.8,1073.0,381.0,10113.0,6608.405333333333,14386.079833333333,362.4479333333333
58.3,60.2,59.1,56.8,92.0,2095.772,8865.4,2278.0,2441.0,17454.0,8607.210666666666,25261.198366666667,949.3452666666666
51.0,51.3,51.2,49.5,93.98,1487.556,6333.2,864.0,416.0,9541.0,9044.032,14945.3532,336.2964
50.6,57.6,53.7,44.9,72.47,1341.332,5718.4,1875.0,2467.0,7746.0,6675.710666666667,14520.321966666666,842.5930666666666
48.7,58.3,53.4,45.2,73.78,1198.626,5171.0,474.0,451.0,10439.0,5757.682,13876.0382,219.5789
56.5,69.9,64.7,53.1,66.33,1387.884,6026.4,914.0,4500.0,8530.0,6037.388,15987.0166,880.7561999999999
